"통계일","성별","연령대","키워드","점수"
"2022-09-11","여성","10대","성산일출봉",265.26945
"2022-09-11","여성","10대","힐링",111.97603000000001
"2022-09-11","여성","10대","수국",161.67663
"2022-09-11","여성","10대","코스모스",316.16764
"2022-09-11","여성","20대","힐링",204.97628
"2022-09-11","여성","20대","우도",350.23694
"2022-09-11","여성","20대","수국",173.22273
"2022-09-11","여성","20대","코스모스",390.5213
"2022-09-11","남성","60대이상","성산일출봉",99.3865
"2022-09-11","남성","60대이상","힐링",129.44781999999998
"2022-09-11","남성","60대이상","수국",169.32513
"2022-09-11","남성","60대이상","코스모스",359.50919
"2022-09-11","여성","50대","성산일출봉",159.2391
"2022-09-11","여성","50대","힐링",118.74998
"2022-09-11","여성","50대","수국",206.52172
"2022-09-11","여성","50대","코스모스",372.01086
"2022-09-11","남성","20대","물회",204.71013
"2022-09-11","남성","20대","힐링",133.33330999999998
"2022-09-11","남성","20대","우도",364.49274
"2022-09-11","남성","20대","코스모스",361.59417999999994
"2022-09-11","남성","30대","단풍",310.32257
"2022-09-11","남성","30대","물회",218.70965999999999
"2022-09-11","남성","30대","힐링",130.32256
"2022-09-11","남성","30대","우도",318.0645
"2022-09-11","남성","40대","성산일출봉",291.69434
"2022-09-11","남성","40대","물회",198.67108
"2022-09-11","남성","40대","힐링",105.98004
"2022-09-11","남성","40대","코스모스",277.40860999999995
"2022-09-11","남성","50대","성산일출봉",142.66665
"2022-09-11","남성","50대","힐링",101.33332
"2022-09-11","남성","50대","수국",191.55553
"2022-09-11","남성","50대","코스모스",335.99998999999997
"2022-09-11","남성","10대","성산일출봉",181.55336999999997
"2022-09-11","남성","10대","힐링",49.51454
"2022-09-11","남성","10대","해수욕장",81.55337
"2022-09-11","남성","10대","코스모스",298.05824
"2022-09-12","여성","60대이상","성산일출봉",71.9298
"2022-09-12","여성","60대이상","힐링",88.30408
"2022-09-12","여성","60대이상","수국",161.40348
"2022-09-12","여성","60대이상","코스모스",357.30993
"2022-09-12","전체","전체","성산일출봉",243.95765
"2022-09-12","전체","전체","힐링",147.8464
"2022-09-12","전체","전체","수국",174.18160999999998
"2022-09-12","전체","전체","코스모스",375.97832
"2022-09-12","여성","30대","성산일출봉",260.48384999999996
"2022-09-12","여성","30대","청보리",161.4516
"2022-09-12","여성","30대","단풍",315.80643
"2022-09-12","여성","30대","힐링",137.25804
"2022-09-12","여성","40대","성산일출봉",317.35073
"2022-09-12","여성","40대","청보리",190.29847999999998
"2022-09-12","여성","40대","힐링",156.34327000000002
"2022-09-12","여성","40대","코스모스",369.77609
"2022-09-12","여성","10대","성산일출봉",257.21923000000004
"2022-09-12","여성","10대","단풍",317.11228000000006
"2022-09-12","여성","10대","힐링",105.34758000000001
"2022-09-12","여성","10대","수국",150.26736
"2022-09-12","여성","20대","힐링",210.42651
"2022-09-12","여성","20대","우도",345.26063999999997
"2022-09-12","여성","20대","수국",172.74878999999999
"2022-09-12","여성","20대","코스모스",384.83410000000003
"2022-09-12","남성","60대이상","성산일출봉",88.34355000000001
"2022-09-12","남성","60대이상","힐링",130.67482
"2022-09-12","남성","60대이상","수국",150.92022
"2022-09-12","남성","60대이상","코스모스",348.46624
"2022-09-12","여성","50대","성산일출봉",140.20616
"2022-09-12","여성","50대","힐링",109.0206
"2022-09-12","여성","50대","수국",179.89687999999998
"2022-09-12","여성","50대","코스모스",371.39174
"2022-09-12","남성","20대","힐링",136.94027
"2022-09-12","남성","20대","우도",353.35819000000004
"2022-09-12","남성","20대","수국",202.98505
"2022-09-12","남성","20대","코스모스",354.47760000000005
"2022-09-12","남성","30대","청보리",192.90320000000003
"2022-09-12","남성","30대","단풍",344.19354
"2022-09-12","남성","30대","힐링",123.87095
"2022-09-12","남성","30대","우도",289.99998
"2022-09-12","남성","40대","성산일출봉",305.30609999999996
"2022-09-12","남성","40대","청보리",195.91835
"2022-09-12","남성","40대","단풍",351.42856
"2022-09-12","남성","40대","힐링",116.32651
"2022-09-12","남성","50대","성산일출봉",151.51513
"2022-09-12","남성","50대","힐링",116.66665
"2022-09-12","남성","50대","수국",181.81816
"2022-09-12","남성","50대","코스모스",353.53534
"2022-09-12","남성","10대","성산일출봉",232.03880999999996
"2022-09-12","남성","10대","힐링",44.66017000000001
"2022-09-12","남성","10대","해수욕장",64.07764
"2022-09-12","남성","10대","코스모스",349.51455
"2022-09-16","여성","60대이상","성산일출봉",134.81479
"2022-09-16","여성","60대이상","힐링",125.18516
"2022-09-16","여성","60대이상","수국",174.8148
"2022-09-16","여성","60대이상","코스모스",331.85183
"2022-09-16","전체","전체","성산일출봉",271.19309
"2022-09-16","전체","전체","힐링",150.38128
"2022-09-16","전체","전체","수국",165.06763999999998
"2022-09-16","전체","전체","코스모스",372.79212
"2022-09-16","여성","30대","성산일출봉",319.17805999999996
"2022-09-16","여성","30대","청보리",169.52054
"2022-09-16","여성","30대","단풍",304.2808
"2022-09-16","여성","30대","힐링",152.56848
"2022-09-16","여성","40대","성산일출봉",341.18671
"2022-09-16","여성","40대","청보리",183.94413000000003
"2022-09-16","여성","40대","힐링",139.79056
"2022-09-16","여성","40대","코스모스",342.58289
"2022-09-16","여성","10대","성산일출봉",232.91138
"2022-09-16","여성","10대","힐링",118.35441
"2022-09-16","여성","10대","수국",196.20251000000002
"2022-09-16","여성","10대","코스모스",330.37973999999997
"2022-09-16","여성","20대","성산일출봉",327.19295999999997
"2022-09-16","여성","20대","힐링",198.0263
"2022-09-16","여성","20대","수국",166.88594
"2022-09-16","여성","20대","코스모스",361.84209
"2022-09-22","여성","60대이상","성산일출봉",96.8421
"2022-09-22","여성","60대이상","청보리",232.10523999999998
"2022-09-22","여성","60대이상","힐링",82.63156000000001
"2022-09-22","여성","60대이상","코스모스",359.99998
"2023-01-12","여성","60대이상","성산일출봉",145.6
"2023-01-12","여성","60대이상","청보리",175.2
"2023-01-12","여성","60대이상","매화",184.79998999999998
"2023-01-12","여성","60대이상","힐링",127.19999000000001
"2023-01-12","여성","60대이상","방어",304.79999
"2023-01-12","전체","전체","들불축제",94.27696
"2023-01-12","전체","전체","성산일출봉",163.64771
"2023-01-12","전체","전체","일출",105.41740000000001
"2023-01-12","전체","전체","힐링",84.34501999999999
"2023-01-12","전체","전체","방어",363.34211000000005
"2023-01-12","여성","30대","들불축제",108.12671
"2023-01-12","여성","30대","성산일출봉",187.05232999999998
"2023-01-12","여성","30대","일출",99.31127000000001
"2023-01-12","여성","30대","힐링",124.51789
"2023-01-12","여성","30대","방어",352.0661
"2023-01-12","여성","40대","들불축제",155.20229
"2023-01-12","여성","40대","성산일출봉",345.66472
"2023-01-12","여성","40대","매화",93.64159
"2023-01-12","여성","40대","힐링",119.07513
"2023-01-12","여성","40대","방어",334.68206000000004
"2023-01-12","여성","10대","성산일출봉",192.24804
"2023-01-12","여성","10대","일출",299.22479
"2023-01-12","여성","10대","힐링",119.37983
"2023-01-12","여성","10대","해수욕장",158.1395
"2023-01-12","여성","10대","눈꽃",199.99998
"2023-01-12","여성","20대","들불축제",159.12016
"2023-01-12","여성","20대","일출",122.96136000000001
"2023-01-12","여성","20대","애월 카페",218.13303000000002
"2023-01-12","여성","20대","힐링",108.04719
"2023-01-12","여성","20대","방어",355.68667999999997
"2023-01-12","남성","60대이상","성산일출봉",56.72129000000001
"2023-01-12","남성","60대이상","청보리",72.78687
"2023-01-12","남성","60대이상","매화",110.49177999999999
"2023-01-12","남성","60대이상","힐링",72.78687
"2023-01-12","남성","60대이상","방어",359.34425000000005
"2023-01-12","여성","50대","성산일출봉",268.75
"2023-01-12","여성","50대","청보리",170.75
"2023-01-12","여성","50대","매화",128.25
"2023-01-12","여성","50대","힐링",107.25
"2023-01-12","여성","50대","방어",352.25
"2023-01-12","남성","20대","들불축제",58.25025
"2023-01-12","남성","20대","성산일출봉",105.86930000000001
"2023-01-12","남성","20대","일출",86.71094
"2023-01-12","남성","20대","힐링",40.19932
"2023-01-12","남성","20대","방어",335.88038
"2023-01-12","남성","30대","성산일출봉",73.71862999999999
"2023-01-12","남성","30대","청보리",44.05668
"2023-01-12","남성","30대","일출",82.22463
"2023-01-12","남성","30대","힐링",44.601940000000006
"2023-01-12","남성","30대","방어",375.02725000000004
"2023-01-12","남성","40대","들불축제",56.969669999999994
"2023-01-12","남성","40대","성산일출봉",111.03029
"2023-01-12","남성","40대","일출",64.48482999999999
"2023-01-12","남성","40대","힐링",38.78786
"2023-01-12","남성","40대","방어",384.96968000000004
"2023-01-12","남성","50대","성산일출봉",98.20258999999999
"2023-01-12","남성","50대","청보리",63.562070000000006
"2023-01-12","남성","50대","매화",53.104560000000006
"2023-01-12","남성","50대","힐링",38.725480000000005
"2023-01-12","남성","50대","방어",333.16992999999997
"2023-01-12","남성","10대","성산일출봉",149.3827
"2023-01-12","남성","10대","일출",322.2222
"2023-01-12","남성","10대","힐링",34.56788
"2023-01-12","남성","10대","해수욕장",67.90122000000001
"2023-01-12","남성","10대","눈꽃",218.51850000000002
"2023-01-19","여성","60대이상","성산일출봉",178.16091
"2023-01-19","여성","60대이상","청보리",179.31033
"2023-01-19","여성","60대이상","일출",179.31032
"2023-01-19","여성","60대이상","힐링",132.1839
"2023-01-19","여성","60대이상","방어",355.17240000000004
"2023-01-19","여성","30대","들불축제",118.12863
"2023-01-19","여성","30대","성산일출봉",196.78360999999998
"2023-01-19","여성","30대","일출",192.25144
"2023-01-19","여성","30대","힐링",103.36255000000001
"2023-01-19","여성","30대","방어",343.42104
"2023-01-19","여성","40대","들불축제",150.641
"2023-01-19","여성","40대","성산일출봉",297.11537
"2023-01-19","여성","40대","일출",163.78204
"2023-01-19","여성","40대","힐링",106.08972
"2023-01-19","여성","40대","방어",329.80769000000004
"2023-01-19","여성","10대","성산일출봉",117.08858000000001
"2023-01-19","여성","10대","일출",285.44302
"2023-01-19","여성","10대","힐링",74.68352999999999
"2023-01-19","여성","10대","방어",175.31644
"2023-01-19","여성","10대","해수욕장",115.82275999999999
"2023-01-23","여성","60대이상","들불축제",276.78569
"2023-01-23","여성","60대이상","성산일출봉",198.21427000000003
"2023-01-23","여성","60대이상","일출",148.21427
"2023-01-23","여성","60대이상","힐링",113.39284
"2023-01-23","여성","60대이상","방어",341.07141
"2023-01-23","전체","전체","들불축제",196.11986
"2023-01-23","전체","전체","성산일출봉",182.27127000000002
"2023-01-23","전체","전체","일출",133.32806
"2023-01-23","전체","전체","힐링",82.50787
"2023-01-23","전체","전체","방어",324.27443999999997
"2023-01-23","여성","30대","들불축제",183.731
"2023-01-23","여성","30대","성산일출봉",151.19304
"2023-01-23","여성","30대","일출",102.06071
"2023-01-23","여성","30대","힐링",82.21256
"2023-01-23","여성","30대","눈꽃",268.43816
"2023-01-23","여성","40대","들불축제",248.84694000000002
"2023-01-23","여성","40대","성산일출봉",218.13416
"2023-01-23","여성","40대","일출",75.89097000000001
"2023-01-23","여성","40대","힐링",72.2222
"2023-01-23","여성","40대","방어",187.84064999999998
"2023-01-23","여성","10대","성산일출봉",152.99143
"2023-01-23","여성","10대","매화",300.85468
"2023-01-23","여성","10대","힐링",94.87178
"2023-01-23","여성","10대","수국",239.31622
"2023-01-23","여성","10대","눈꽃",315.3846
"2023-01-23","여성","20대","들불축제",204.03915
"2023-01-23","여성","20대","성산일출봉",211.50548999999998
"2023-01-23","여성","20대","일출",147.858
"2023-01-23","여성","20대","힐링",95.59362
"2023-01-23","여성","20대","방어",308.32311000000004
"2023-01-23","남성","60대이상","들불축제",97.2868
"2023-01-23","남성","60대이상","성산일출봉",98.83719
"2023-01-23","남성","60대이상","일출",101.16277
"2023-01-23","남성","60대이상","힐링",98.44958999999999
"2023-01-23","남성","60대이상","방어",341.47286
"2023-01-23","여성","50대","들불축제",269.78556000000003
"2023-01-23","여성","50대","성산일출봉",198.63546000000002
"2023-01-23","여성","50대","일출",85.9649
"2023-01-23","여성","50대","힐링",68.03117
"2023-01-23","여성","50대","방어",234.50288999999998
"2023-01-23","남성","20대","들불축제",86.96218
"2023-01-23","남성","20대","일출",104.69359
"2023-01-23","남성","20대","힐링",41.32983
"2023-01-23","남성","20대","우도",124.64144
"2023-01-23","남성","20대","방어",317.47065000000003
"2023-01-23","남성","30대","들불축제",65.08332
"2023-01-23","남성","30대","성산일출봉",59.91665
"2023-01-23","남성","30대","일출",71.99999
"2023-01-23","남성","30대","힐링",30.08332
"2023-01-23","남성","30대","눈꽃",266.66665
"2023-01-23","남성","40대","들불축제",117.63221
"2023-01-23","남성","40대","성산일출봉",111.83876999999998
"2023-01-23","남성","40대","일출",85.39041
"2023-01-23","남성","40대","힐링",40.80602999999999
"2023-01-23","남성","40대","방어",305.16371000000004
"2023-01-23","남성","50대","들불축제",132.83895
"2023-01-23","남성","50대","성산일출봉",113.34744
"2023-01-23","남성","50대","일출",73.09321
"2023-01-23","남성","50대","힐링",45.55083
"2023-01-23","남성","50대","방어",359.32202
"2023-01-23","남성","10대","성산일출봉",140.50631
"2023-01-23","남성","10대","물회",63.29111
"2023-01-23","남성","10대","일출",255.69618000000003
"2023-01-23","남성","10대","힐링",50.632889999999996
"2023-01-23","남성","10대","눈꽃",251.89872
"2023-02-22","여성","30대","매화",330.04924
"2023-02-22","여성","30대","힐링",195.07388
"2023-02-22","여성","30대","방어",155.66500000000002
"2023-02-22","여성","40대","성산일출봉",372.93447000000003
"2023-02-22","여성","40대","청보리",188.31907
"2023-02-22","여성","40대","매화",240.45581999999996
"2023-02-22","여성","40대","힐링",112.67805
"2023-02-22","여성","40대","방어",73.3618
"2023-02-22","여성","10대","성산일출봉",208.10808
"2023-02-22","여성","10대","매화",358.55854999999997
"2023-02-22","여성","10대","힐링",128.8288
"2023-02-22","여성","10대","해수욕장",213.5135
"2023-02-22","여성","10대","코스모스",216.2162
"2023-02-22","여성","20대","들불축제",283.01484000000005
"2023-02-22","여성","20대","성산일출봉",339.70274
"2023-02-22","여성","20대","매화",270.4883
"2023-02-22","여성","20대","힐링",171.33757
"2023-02-22","여성","20대","방어",172.61145
"2023-02-22","남성","60대이상","성산일출봉",92.10525
"2023-02-22","남성","60대이상","청보리",137.71928
"2023-02-22","남성","60대이상","매화",285.9649
"2023-02-22","남성","60대이상","힐링",108.3333
"2023-02-22","남성","60대이상","방어",91.66665
"2023-02-22","여성","50대","성산일출봉",270.81215999999995
"2022-07-14","여성","60대이상","성산일출봉",61.044160000000005
"2022-07-14","여성","60대이상","한치",65.86343
"2022-07-14","여성","60대이상","힐링",61.445750000000004
"2022-07-14","여성","60대이상","수국",327.30923
"2022-07-14","전체","전체","성산일출봉",182.51577
"2022-07-14","전체","전체","한치",144.53615
"2022-07-14","전체","전체","힐링",98.52677999999999
"2022-07-14","전체","전체","수국",331.48776000000004
"2022-07-14","여성","30대","성산일출봉",231.80554
"2022-07-14","여성","30대","한치",118.74998
"2022-07-14","여성","30대","과일빙수",136.11109
"2022-07-14","여성","30대","해수욕장",305.55554
"2022-07-14","여성","40대","성산일출봉",230.28951
"2022-07-14","여성","40대","한치",98.55233000000001
"2022-07-14","여성","40대","과일빙수",105.67926
"2022-07-14","여성","40대","수국",309.24275
"2022-08-21","남성","20대","해수욕장",323.83417999999995
"2022-08-21","남성","30대","성산일출봉",199.99999000000003
"2022-08-21","남성","30대","한치",231.78292999999996
"2022-08-21","남성","30대","힐링",89.53484999999999
"2022-08-21","남성","30대","해수욕장",271.51161
"2022-08-21","남성","40대","성산일출봉",192.57026
"2022-08-21","남성","40대","한치",186.54617000000002
"2022-08-21","남성","40대","힐링",59.03612
"2022-08-21","남성","40대","해수욕장",237.55019
"2022-08-23","전체","전체","성산일출봉",388.63065
"2022-08-23","전체","전체","청보리",295.1947
"2022-08-23","전체","전체","힐링",192.27384999999998
"2022-08-23","전체","전체","코스모스",316.61429999999996
"2022-08-23","여성","30대","성산일출봉",386.14457000000004
"2022-08-23","여성","30대","한치",194.3775
"2022-08-23","여성","30대","힐링",168.87549
"2022-08-23","여성","30대","해수욕장",268.87549
"2022-08-23","여성","40대","성산일출봉",378.4431
"2022-08-23","여성","40대","청보리",300.59878
"2022-08-23","여성","40대","힐링",160.87822
"2022-08-23","여성","40대","코스모스",242.71455
"2022-08-23","여성","10대","성산일출봉",278
"2022-08-23","여성","10대","힐링",84.49999
"2022-08-23","여성","10대","수국",182.49998
"2022-08-23","여성","10대","코스모스",308.5
"2022-08-23","여성","20대","힐링",166.98291
"2022-08-23","여성","20대","우도",377.03983
"2022-08-23","여성","20대","해수욕장",260.91079
"2022-08-23","여성","20대","코스모스",192.03033
"2022-08-23","남성","60대이상","성산일출봉",106.96200999999999
"2022-08-23","남성","60대이상","청보리",252.53163
"2022-08-23","남성","60대이상","힐링",160.75948
"2022-08-23","남성","60대이상","코스모스",322.15189
"2022-08-23","여성","50대","성산일출봉",279.28285000000005
"2022-08-23","여성","50대","청보리",354.58166
"2022-08-23","여성","50대","힐링",157.3705
"2022-08-23","여성","50대","코스모스",349.40236999999996
"2022-08-23","남성","20대","한치",263.42181000000005
"2022-08-23","남성","20대","힐링",104.71974
"2022-08-23","남성","20대","우도",384.95574
"2022-08-23","남성","20대","해수욕장",286.72565
"2022-08-23","남성","40대","성산일출봉",326.45913
"2022-08-23","남성","40대","한치",321.01166
"2022-08-23","남성","40대","물회",313.22955
"2022-08-23","남성","40대","힐링",121.01165
"2022-08-23","남성","50대","성산일출봉",261.59418
"2022-08-23","남성","50대","청보리",348.55071
"2022-08-23","남성","50대","힐링",197.82607
"2022-08-23","남성","50대","코스모스",308.69563
"2022-08-23","남성","10대","성산일출봉",242.37286
"2022-08-23","남성","10대","힐링",29.661
"2022-08-23","남성","10대","해수욕장",88.13557
"2022-08-23","남성","10대","코스모스",371.18643
"2022-08-24","남성","30대","한치",243.98338
"2022-08-24","남성","30대","힐링",97.92528999999999
"2022-08-24","남성","30대","우도",218.87964
"2022-08-24","남성","30대","해수욕장",216.39002
"2022-08-24","남성","40대","성산일출봉",237.87877
"2022-08-24","남성","40대","한치",239.99998
"2022-08-24","남성","40대","물회",276.0606
"2022-08-24","남성","40대","힐링",100.60604000000001
"2022-08-24","남성","50대","성산일출봉",244.92752000000002
"2022-08-24","남성","50대","청보리",318.84056
"2022-08-24","남성","50대","힐링",199.99998
"2022-08-24","남성","50대","코스모스",321.01447
"2022-08-24","남성","10대","성산일출봉",185.71426
"2022-08-24","남성","10대","힐링",30.357129999999998
"2022-08-24","남성","10대","해수욕장",102.67855
"2022-08-24","남성","10대","코스모스",318.74999
"2022-08-26","여성","60대이상","성산일출봉",51.360519999999994
"2022-08-26","여성","60대이상","청보리",162.24488
"2022-08-26","여성","60대이상","힐링",59.523790000000005
"2022-08-26","여성","60대이상","코스모스",138.09521999999998
"2022-08-26","전체","전체","성산일출봉",206.918
"2022-08-26","전체","전체","청보리",201.2093
"2022-08-26","전체","전체","힐링",109.65674999999999
"2022-08-26","전체","전체","코스모스",197.38571000000002
"2022-08-26","여성","30대","성산일출봉",364.82502999999997
"2022-08-26","여성","30대","힐링",170.16573
"2022-08-26","여성","30대","해수욕장",286.74032
"2022-08-26","여성","30대","코스모스",176.79556
"2022-08-26","여성","40대","성산일출봉",288.27158
"2022-08-26","여성","40대","청보리",229.32097000000002
"2022-08-26","여성","40대","힐링",116.51233
"2022-08-26","여성","40대","코스모스",223.61109
"2022-08-26","여성","10대","성산일출봉",288.19874
"2022-08-26","여성","10대","힐링",111.80122
"2022-08-26","여성","10대","수국",175.77638000000002
"2022-08-26","여성","10대","코스모스",311.80121999999994
"2022-08-26","여성","20대","힐링",181.56312
"2022-08-26","여성","20대","우도",380.36071000000004
"2022-08-26","여성","20대","해수욕장",263.52704
"2022-08-26","여성","20대","코스모스",241.08215
"2022-08-26","남성","60대이상","성산일출봉",22.205189999999998
"2022-08-26","남성","60대이상","청보리",136.75343
"2022-08-26","남성","60대이상","힐링",41.347620000000006
"2022-08-26","남성","60대이상","코스모스",75.65082
"2022-08-26","여성","50대","성산일출봉",240.40402
"2022-08-26","여성","50대","힐링",134.00672
"2022-08-26","여성","50대","수국",329.29291
"2022-08-26","여성","50대","코스모스",359.25925
"2022-08-26","남성","20대","한치",195.31679
"2022-08-26","남성","20대","힐링",112.94763999999999
"2022-08-26","남성","20대","우도",358.67765999999995
"2022-08-26","남성","20대","해수욕장",271.9008
"2022-08-26","남성","30대","한치",241.6216
"2022-08-26","남성","30대","힐링",117.02699999999999
"2022-08-26","남성","30대","우도",308.91891
"2022-08-26","남성","30대","해수욕장",315.13512
"2022-08-26","남성","40대","성산일출봉",266.66665
"2022-08-26","남성","40대","한치",203.03028999999998
"2022-08-26","남성","40대","물회",293.63635999999997
"2022-08-26","남성","40대","힐링",96.96968000000001
"2022-08-26","남성","50대","성산일출봉",93.83376999999999
"2022-08-26","남성","50대","청보리",174.53081
"2022-08-26","남성","50대","힐링",64.61123
"2022-08-26","남성","50대","코스모스",130.29489
"2022-08-26","남성","10대","성산일출봉",177.27271000000002
"2022-08-26","남성","10대","힐링",30.90907
"2022-08-26","남성","10대","해수욕장",102.72726
"2022-08-26","남성","10대","코스모스",288.18181
"2022-08-29","여성","60대이상","성산일출봉",45.23808
"2022-08-29","여성","60대이상","청보리",244.89793999999998
"2022-08-29","여성","60대이상","힐링",48.63943999999999
"2022-08-29","여성","60대이상","코스모스",144.89794
"2022-08-29","전체","전체","성산일출봉",185.63043
"2022-08-29","전체","전체","청보리",308.57192999999995
"2022-08-29","전체","전체","힐링",101.61833
"2022-08-29","전체","전체","코스모스",218.40652
"2022-08-29","여성","30대","성산일출봉",333.14915999999994
"2022-08-29","여성","30대","청보리",271.08654
"2022-08-29","여성","30대","단풍",214.18045
"2022-08-29","여성","30대","힐링",153.77530000000002
"2022-08-29","여성","40대","성산일출봉",250.61726000000002
"2022-08-29","여성","40대","청보리",311.41974
"2022-08-29","여성","40대","힐링",118.20985999999999
"2022-08-29","여성","40대","코스모스",226.69752
"2022-08-29","여성","10대","성산일출봉",222.92681000000002
"2022-08-29","여성","10대","힐링",62.92682
"2022-08-29","여성","10대","수국",132.1951
"2022-08-29","여성","10대","코스모스",309.26827
"2022-08-29","여성","20대","청보리",183.07690000000002
"2022-08-29","여성","20대","힐링",193.62633999999997
"2022-08-29","여성","20대","우도",337.80217999999996
"2022-08-29","여성","20대","코스모스",301.31866
"2022-08-29","남성","60대이상","성산일출봉",22.664609999999996
"2022-08-29","남성","60대이상","청보리",271.05665
"2022-08-29","남성","60대이상","힐링",36.600300000000004
"2022-08-29","남성","60대이상","코스모스",65.69675000000001
"2022-08-29","여성","50대","성산일출봉",140.74072
"2022-08-29","여성","50대","청보리",303.70369000000005
"2022-08-29","여성","50대","힐링",88.42591
"2022-08-29","여성","50대","코스모스",268.98145999999997
"2022-12-24","남성","10대","방어",308.88888
"2022-12-24","남성","10대","해수욕장",89.99998
"2022-12-26","전체","전체","성산일출봉",131.07054
"2022-12-26","전체","전체","힐링",44.94229
"2022-12-26","전체","전체","방어",393.96295
"2022-12-26","여성","40대","들불축제",119.51498
"2022-12-26","여성","40대","성산일출봉",274.01845
"2022-12-26","여성","40대","힐링",77.36719000000001
"2022-12-26","여성","40대","방어",381.98613000000006
"2022-12-26","여성","10대","성산일출봉",358.55854
"2022-12-26","여성","10대","힐링",105.40538000000001
"2022-12-26","여성","10대","수국",254.95494000000002
"2022-12-26","여성","10대","코스모스",362.16215
"2022-12-26","여성","20대","들불축제",121.57455
"2022-12-26","여성","20대","성산일출봉",173.73201
"2022-12-26","여성","20대","힐링",55.33685
"2022-12-26","여성","20대","방어",388.64495999999997
"2022-12-26","남성","60대이상","성산일출봉",55.02006
"2022-12-26","남성","60대이상","청보리",26.30521
"2022-12-26","남성","60대이상","힐링",39.35741
"2022-12-26","남성","60대이상","방어",362.24898
"2022-12-26","여성","50대","성산일출봉",197.47571
"2022-12-26","여성","50대","청보리",101.16503
"2022-12-26","여성","50대","힐링",64.85435000000001
"2022-12-26","여성","50대","방어",366.21357
"2022-12-26","남성","20대","들불축제",55.11809
"2022-12-26","남성","20대","성산일출봉",94.41658000000001
"2022-12-26","남성","20대","힐링",21.402990000000003
"2022-12-26","남성","20대","방어",367.43019
"2022-12-26","남성","30대","들불축제",23.44995
"2022-12-26","남성","30대","성산일출봉",62.492309999999996
"2022-12-26","남성","30대","힐링",20.19642
"2022-12-26","남성","30대","방어",374.40146
"2022-12-26","남성","40대","성산일출봉",73.52199
"2022-12-26","남성","40대","청보리",26.35218
"2022-12-26","남성","40대","힐링",15.97482
"2022-12-26","남성","40대","방어",388.23898
"2022-12-26","남성","50대","성산일출봉",68.03194
"2022-12-26","남성","50대","청보리",31.768199999999997
"2022-12-26","남성","50대","힐링",21.2787
"2022-12-26","남성","50대","방어",384.51547
"2022-12-26","남성","10대","들불축제",104.93825999999999
"2022-12-26","남성","10대","성산일출봉",324.69135
"2022-12-26","남성","10대","힐링",50.61726
"2022-12-26","남성","10대","코스모스",311.11109000000005
"2022-12-27","여성","60대이상","성산일출봉",169.18237
"2022-12-27","여성","60대이상","청보리",69.18236999999999
"2022-12-27","여성","60대이상","힐링",77.35846
"2022-12-27","여성","60대이상","방어",359.11947999999995
"2022-12-27","전체","전체","들불축제",57.79760999999999
"2022-12-27","전체","전체","성산일출봉",128.03098
"2022-12-27","전체","전체","힐링",41.78108999999999
"2022-12-27","전체","전체","방어",376.92306
"2022-12-27","여성","30대","들불축제",64.09819999999999
"2022-12-27","여성","30대","성산일출봉",147.8408
"2022-12-27","여성","30대","힐링",62.99744
"2022-12-27","여성","30대","방어",372.98897
"2022-12-27","여성","10대","성산일출봉",383.78377
"2022-12-27","여성","10대","힐링",107.20718000000001
"2022-12-27","여성","10대","수국",281.08107
"2022-12-27","여성","10대","코스모스",364.86485000000005
"2022-12-27","여성","20대","들불축제",110.68915
"2022-12-27","여성","20대","성산일출봉",164.55694000000003
"2022-12-27","여성","20대","힐링",51.054829999999995
"2022-12-27","여성","20대","방어",368.14345000000003
"2022-12-27","남성","60대이상","성산일출봉",65.2561
"2022-12-27","남성","60대이상","청보리",23.60799
"2022-12-27","남성","60대이상","힐링",42.31624
"2022-12-27","남성","60대이상","방어",388.19597
"2022-12-27","여성","50대","들불축제",91.9298
"2022-12-27","여성","50대","성산일출봉",182.10524999999998
"2022-12-27","여성","50대","힐링",58.245599999999996
"2022-12-27","여성","50대","방어",340.5263
"2022-12-27","남성","20대","들불축제",49.78989
"2022-12-27","남성","20대","성산일출봉",95.23808
"2022-12-27","남성","20대","힐링",20.027990000000003
"2022-12-27","남성","20대","방어",361.62463
"2022-12-27","남성","30대","들불축제",23.14301
"2022-12-27","남성","30대","성산일출봉",65.99138
"2022-12-27","남성","30대","힐링",20.68752
"2022-12-27","남성","30대","방어",382.38181
"2022-12-27","남성","40대","들불축제",24.98444
"2022-12-27","남성","40대","성산일출봉",79.11744999999999
"2022-12-27","남성","40대","힐링",16.28338
"2022-12-27","남성","40대","방어",390.67743
"2022-12-27","남성","50대","성산일출봉",75.46388999999999
"2022-12-27","남성","50대","청보리",30.515439999999998
"2022-12-27","남성","50대","힐링",20.72163
"2022-12-27","남성","50대","방어",387.73195000000004
"2022-12-27","남성","10대","들불축제",98.76542
"2022-12-27","남성","10대","성산일출봉",327.16048
"2022-12-27","남성","10대","힐링",53.0864
"2022-12-27","남성","10대","코스모스",328.39504
"2022-12-30","여성","30대","들불축제",5.28152
"2022-12-30","여성","30대","성산일출봉",15.446340000000001
"2022-12-30","여성","30대","일출",138.00624
"2022-12-30","여성","30대","힐링",4.019340000000001
"2022-12-30","여성","30대","방어",26.3219
"2022-12-30","여성","40대","들불축제",11.498940000000001
"2022-12-30","여성","40대","성산일출봉",29.57003
"2022-12-30","여성","40대","일출",136.23306
"2022-12-30","여성","40대","힐링",5.56312
"2022-12-30","여성","40대","방어",33.13333
